TD00144,24,0.530577484,0,R003
TD00145,25,0.341143878,0,R003
TD00146,26,0.279394979,0,R003
TD00147,27,0.237379058,0,R003
TD00148,28,0.753846358,0,R003
TD00149,29,0.396803117,0,R003
TD00150,30,0.725725314,0,R003
TD00151,31,0.520441503,0,R003
TD00152,32,0.212651224,0,R003
TD00153,33,0.373005782,0,R003
TD00154,34,0.963005736,0,R003
TD00155,35,0.892249964,0,R003
TD00156,36,0.648392308,0,R003
TD00157,37,0.544174764,0,R003
TD00158,38,0.927383197,0,R003
TD00159,39,0.854803067,0,R003
TD00160,40,0.132010043,0,R003
TD00161,41,0.242703089,0,R003
TD00162,42,0.128378181,0,R003
TD00163,43,0.693813764,0,R003
TD00164,44,0.778293173,0,R003
TD00165,45,0.770514627,0,R003
TD00166,46,0.502401495,0,R003
TD00167,47,0.421547747,0,R003
TD00168,48,0.337222468,0,R003
TD00169,49,0.970481503,0,R003
TD00170,50,0.120135131,0,R003
TD00171,51,0.779869091,0,R003
TD00172,52,0.681650515,0,R003
TD00173,53,0.662405293,0,R003
TD00174,54,0.486587142,0,R003
TD00175,55,0.548944723,0,R003
TD00176,56,0.564411091,0,R003
TD00177,57,0.102874657,0,R003
TD00178,58,0.581887617,0,R003
TD00179,59,0.057378004,0,R003
TD00180,60,0.233999792,0,R003
TD00181,1,0.768454541,0,R004
TD00182,2,0.657482139,0,R004
TD00183,3,0.090189574,0,R004
TD00184,4,0.42926853,0,R004
TD00185,5,0.159867225,0,R004
TD00186,6,0.483663466,0,R004
TD00187,7,0.772568121,0,R004
TD00188,8,0.006205219,0,R004
TD00189,9,0.028496591,0,R004
TD00190,10,0.073154517,0,R004
TD00191,11,0.958756375,0,R004
TD00192,12,0.841052493,0,R004
TD00193,13,0.621442184,0,R004
TD00194,14,0.501050629,0,R004
TD00195,15,0.145006115,0,R004
TD00196,16,0.975909067,0,R004
TD00197,17,0.523329477,0,R004
TD00198,18,0.794178984,0,R004
TD00199,19,0.890745129,0,R004
TD00200,20,0.341358284,0,R004
TD00201,21,0.321967602,0,R004
TD00202,22,0.102855927,0,R004
TD00203,23,0.141101225,0,R004
TD00204,24,0.669666341,0,R004
TD00205,25,0.933895485,0,R004
TD00206,26,0.709729274,0,R004
TD00207,27,0.12705544,0,R004
TD00208,28,0.922493292,0,R004
TD00209,29,0.013584547,0,R004
TD00210,30,0.284356146,0,R004
TD00211,31,0.80732575,0,R004
TD00212,32,0.283709191,0,R004
TD00213,33,0.352382547,0,R004
TD00214,34,0.638307382,0,R004
TD00215,35,0.775980431,0,R004
TD00216,36,0.185039622,0,R004
TD00217,37,0.590430237,0,R004
TD00218,38,0.865893654,0,R004
TD00219,39,0.034867901,0,R004
TD00220,40,0.547275523,0,R004
TD00221,41,0.893622659,0,R004
TD00222,42,0.88696101,0,R004
TD00223,43,0.720066481,0,R004
TD00224,44,0.744123986,0,R004
TD00225,45,0.892187113,0,R004
TD00226,46,0.543497036,0,R004
TD00227,47,0.579896502,0,R004
TD00228,48,0.220841316,0,R004
TD00229,49,0.777544408,0,R004
TD00230,50,0.053696413,0,R004
TD00231,51,0.908045344,0,R004
TD00232,52,0.933531504,0,R004
TD00233,53,0.831975564,0,R004
TD00234,54,0.816282328,0,R004
TD00235,55,0.547104341,0,R004
TD00236,56,0.012062659,0,R004
TD00237,57,0.001241483,0,R004
TD00238,58,0.139873884,0,R004
TD00239,59,0.126971649,0,R004
TD00240,60,0.005101956,0,R004
TD00241,1,0.883957394,0,R005
TD00242,2,0.308514703,0,R005
TD00243,3,0.089314987,0,R005
TD00244,4,0.706696766,0,R005
TD00245,5,0.952945643,0,R005
TD00246,6,0.18649615,0,R005
TD00247,7,0.090390774,0,R005
TD00248,8,0.997917727,0,R005
TD00249,9,0.147353572,0,R005
TD00250,10,0.698291109,0,R005
TD00251,11,0.176030535,0,R005
TD00252,12,0.329883731,0,R005
TD00253,13,0.742964479,0,R005
TD00254,14,0.262867048,0,R005
TD00255,15,0.985214916,0,R005
TD00256,16,0.810537657,0,R005
TD00257,17,0.757074951,0,R005
TD00258,18,0.542333191,0,R005
TD00259,19,0.196882038,0,R005
TD00260,20,0.738043058,0,R005
TD00261,21,0.797253457,0,R005
TD00262,22,0.202813768,0,R005
TD00263,23,0.169089169,0,R005
TD00264,24,0.58433275,0,R005
TD00265,25,0.103061078,0,R005
TD00266,26,0.712020529,0,R005
TD00267,27,0.381711646,0,R005
TD00268,28,0.679163589,0,R005
TD00269,29,0.000564469,0,R005
TD00270,30,0.539630106,0,R005
TD00271,31,0.239763678,0,R005
TD00272,32,0.024107711,0,R005
TD00273,33,0.319508322,0,R005
TD00274,34,0.416187318,0,R005
TD00275,35,0.091347868,0,R005
TD00276,36,0.20765361,0,R005
TD00277,37,0.617073272,0,R005
TD00278,38,0.277150409,0,R005
TD00279,39,0.581450986,0,R005
TD00280,40,0.171727313,0,R005
TD00281,41,0.11223958,0,R005
TD00282,42,0.224333333,0,R005
TD00283,43,0.407248174,0,R005
TD00284,44,0.204269699,0,R005
TD00285,45,0.278405365,0,R005
TD00286,46,0.633787844,0,R005
TD00287,47,0.471562387,0,R005
TD00288,48,0.798794473,0,R005
TD00289,49,0.878524832,0,R005
TD00290,50,0.426711543,0,R005
TD00291,51,0.655313068,0,R005
TD00292,52,0.530803904,0,R005
TD00293,53,0.790000803,0,R005
TD00294,54,0.450359097,0,R005
TD00295,55,0.859363858,0,R005
TD00296,56,0.530536245,0,R005
TD00297,57,0.364439438,0,R005
TD00298,58,0.428527582,0,R005
TD00299,59,0.98786048,0,R005
TD00300,60,0.581459235,0,R005
TD00301,1,0.025704836,0,R006
TD00302,2,0.718276562,0,R006
TD00303,3,0.033885178,0,R006
TD00304,4,0.455882956,0,R006
TD00305,5,0.232914386,0,R006
TD00306,6,0.668427497,0,R006
TD00307,7,0.558233814,0,R006
TD00308,8,0.652211962,0,R006
TD00309,9,0.979354728,0,R006
TD00310,10,0.216816411,0,R006
TD00311,11,0.322623133,0,R006
TD00312,12,0.782647806,0,R006
TD00313,13,0.304590966,0,R006
TD00314,14,0.360334412,0,R006
TD00315,15,0.108800156,0,R006
TD00316,16,0.137660069,0,R006
TD00317,17,0.204727488,0,R006
TD00318,18,0.075558185,0,R006
TD00319,19,0.667330849,0,R006
TD00320,20,0.873362202,0,R006
TD00321,21,0.985242255,0,R006
TD00322,22,0.210722635,0,R006
TD00323,23,0.93771462,0,R006
TD00324,24,0.673898749,0,R006
TD00325,25,0.360077437,0,R006
TD00326,26,0.224178639,0,R006
TD00327,27,0.269490092,0,R006
TD00328,28,0.769763504,0,R006
TD00329,29,0.293463085,0,R006
TD00330,30,0.049353707,0,R006
TD00331,31,0.80971804,0,R006
TD00332,32,0.723446263,0,R006
TD00333,33,0.240478012,0,R006
TD00334,34,0.496939096,0,R006
TD00335,35,0.772774061,0,R006
TD00336,36,0.759763902,0,R006
TD00337,37,0.485364126,0,R006
TD00338,38,0.046167279,0,R006
TD00339,39,0.668131287,0,R006
TD00340,40,0.798216573,0,R006
TD00341,41,0.341732167,0,R006
TD00342,42,0.062059543,0,R006
TD00343,43,0.398457441,0,R006
TD00344,44,0.7003988,0,R006
TD00345,45,0.86753303,0,R006
TD00346,46,0.231592012,0,R006
TD00347,47,0.213783836,0,R006
TD00348,48,0.659604479,0,R006
TD00349,49,0.224595177,0,R006
TD00350,50,0.134122435,0,R006
TD00351,51,0.742656061,0,R006
TD00352,52,0.674981437,0,R006
TD00353,53,0.460563609,0,R006
TD00354,54,0.861874633,0,R006
TD00355,55,0.198897519,0,R006
TD00356,56,0.236196182,0,R006
TD00357,57,0.593156218,0,R006
TD00358,58,0.929883368,0,R006
TD00359,59,0.735427309,0,R006
TD00360,60,0.894972411,0,R006
TD00361,1,0.473660604,0,R007
TD00362,2,0.334143664,0,R007
TD00363,3,0.834440378,0,R007
TD00364,4,0.994214609,0,R007
TD00365,5,0.46609077,0,R007
TD00366,6,0.636710949,0,R007
TD00367,7,0.430601076,0,R007
TD00368,8,0.548913678,0,R007
TD00369,9,0.820824157,0,R007
TD00370,10,0.115011908,0,R007
TD00371,11,0.577774325,0,R007
TD00372,12,0.638483559,0,R007
TD00373,13,0.266640916,0,R007
TD00374,14,0.194210996,0,R007
TD00375,15,0.448006309,0,R007
TD00376,16,0.187932428,0,R007
TD00377,17,0.519232465,0,R007
TD00378,18,0.254076833,0,R007
TD00379,19,0.72126363,0,R007
TD00380,20,0.984100182,0,R007
TD00381,21,0.895205819,0,R007
TD00382,22,0.321655272,0,R007
TD00383,23,0.148226581,0,R007
TD00384,24,0.700791709,0,R007
TD00385,25,0.110461998,0,R007
TD00386,26,0.358043407,0,R007
TD00387,27,0.038887677,0,R007
TD00388,28,0.66522988,0,R007
TD00389,29,0.093408461,0,R007
TD00390,30,0.384380229,0,R007
TD00391,31,0.496598031,0,R007
TD00392,32,0.386931188,0,R007
TD00393,33,0.516189658,0,R007
TD00394,34,0.066843661,0,R007
TD00395,35,0.305846853,0,R007
TD00396,36,0.782793743,0,R007
TD00397,37,0.680137725,0,R007
TD00398,38,0.782224957,0,R007
TD00399,39,0.306925012,0,R007
TD00400,40,0.76952999,0,R007
TD00401,41,0.323546132,0,R007
TD00402,42,0.275074017,0,R007
TD00403,43,0.051344641,0,R007
TD00404,44,0.80111812,0,R007
TD00405,45,0.439304227,0,R007
TD00406,46,0.120485711,0,R007
TD00407,47,0.911731317,0,R007
TD00408,48,0.674499907,0,R007
TD00409,49,0.064258604,0,R007
TD00410,50,0.857475367,0,R007
TD00411,51,0.715276627,0,R007
TD00412,52,0.448553415,0,R007
TD00413,53,0.075747723,0,R007
TD00414,54,0.667737274,0,R007
TD00415,55,0.583376773,0,R007
TD00416,56,0.693509569,0,R007
TD00417,57,0.747812433,0,R007
TD00418,58,0.103193748,0,R007
TD00419,59,0.538933906,0,R007
TD00420,60,0.214148712,0,R007
TD00421,1,0.941095517,0,R008
TD00422,2,0.635373629,0,R008
TD00423,3,0.127569052,0,R008
TD00424,4,0.503183185,0,R008
TD00425,5,0.297544153,0,R008
TD00426,6,0.478089214,0,R008
TD00427,7,0.109224852,0,R008
TD00428,8,0.874038931,0,R008
TD00429,9,0.97164562,0,R008
TD00430,10,0.134053896,0,R008
TD00431,11,0.521859794,0,R008
TD00432,12,0.038333643,0,R008
TD00433,13,0.976325417,0,R008
TD00434,14,0.395478171,0,R008
TD00435,15,0.861987129,0,R008
TD00436,16,0.918053131,0,R008
TD00437,17,0.48497223,0,R008
TD00438,18,0.213830649,0,R008
TD00439,19,0.112045118,0,R008
TD00440,20,0.141647114,0,R008
TD00441,21,0.686529803,0,R008
TD00442,22,0.431524175,0,R008
TD00443,23,0.918769077,0,R008
TD00444,24,0.067881522,0,R008
TD00445,25,0.669795454,0,R008
TD00446,26,0.036049333,0,R008
TD00447,27,0.480921586,0,R008
TD00448,28,0.619577796,0,R008
TD00449,29,0.301833315,0,R008
TD00450,30,0.247259518,0,R008
TD00451,31,0.177173642,0,R008
TD00452,32,0.106167735,0,R008
TD00453,33,0.271123842,0,R008
TD00454,34,0.734617415,0,R008
TD00455,35,0.566055311,0,R008
TD00456,36,0.753836075,0,R008
TD00457,37,0.951372485,0,R008
TD00458,38,0.530424967,0,R008
TD00459,39,0.088356691,0,R008
TD00460,40,0.810115937,0,R008
TD00461,41,0.502338355,0,R008
TD00462,42,0.14685996,0,R008
TD00463,43,0.357238504,0,R008
TD00464,44,0.241523295,0,R008
TD00465,45,0.396270574,0,R008
TD00466,46,0.470906181,0,R008
TD00467,47,0.310346913,0,R008
TD00468,48,0.153394953,0,R008
TD00469,49,0.31456432,0,R008
TD00470,50,0.890370191,0,R008
TD00471,51,0.041814674,0,R008
TD00472,52,0.342069882,0,R008
TD00473,53,0.036654864,0,R008
TD00474,54,0.403920818,0,R008
TD00475,55,0.551312913,0,R008
TD00476,56,0.626103243,0,R008
TD00477,57,0.037741091,0,R008
TD00478,58,0.147708241,0,R008
TD00479,59,0.130820146,0,R008
TD00480,60,0.541657182,0,R008
TD00481,1,0.433200687,0,R009
TD00482,2,0.280450412,0,R009
TD00483,3,0.61417507,0,R009
TD00484,4,0.594902689,0,R009
TD00485,5,0.475325786,0,R009
TD00486,6,0.439392202,0,R009
TD00487,7,0.114345858,0,R009
TD00488,8,0.974444181,0,R009
TD00489,9,0.55953702,0,R009
TD00490,10,0.810463451,0,R009
TD00491,11,0.382070804,0,R009
TD00492,12,0.080836273,0,R009
TD00493,13,0.255801142,0,R009
TD00494,14,0.470686712,0,R009
TD00495,15,0.468228847,0,R009
TD00496,16,0.927536087,0,R009
TD00497,17,0.355701627,0,R009
TD00498,18,0.649425367,0,R009
TD00499,19,0.381750356,0,R009
TD00500,20,0.946045103,0,R009
TD00501,21,0.961876138,0,R009
TD00502,22,0.424742871,0,R009
TD00503,23,0.140551743,0,R009
TD00504,24,0.323547643,0,R009
TD00505,25,0.009309433,0,R009
TD00506,26,0.020332174,0,R009
TD00507,27,0.213569997,0,R009
TD00508,28,0.950327381,0,R009
TD00509,29,0.120500015,0,R009
TD00510,30,0.362565992,0,R009
TD00511,31,0.867075079,0,R009
TD00512,32,0.122365244,0,R009
TD00513,33,0.193526819,0,R009
TD00514,34,0.472125923,0,R009
TD00515,35,0.169012361,0,R009
TD00516,36,0.653175475,0,R009
TD00517,37,0.910352108,0,R009
TD00518,38,0.309879455,0,R009
TD00519,39,0.444676741,0,R009
TD00520,40,0.754651658,0,R009
TD00521,41,0.799801618,0,R009
TD00522,42,0.654094827,0,R009
TD00523,43,0.204159843,0,R009
TD00524,44,0.99210303,0,R009
TD00525,45,0.62931097,0,R009
TD00526,46,0.284154947,0,R009
TD00527,47,0.552175257,0,R009
TD00528,48,0.050414936,0,R009
TD00529,49,0.051570008,0,R009
TD00530,50,0.14472161,0,R009
TD00531,51,0.225797647,0,R009
TD00532,52,0.796728769,0,R009
TD00533,53,0.627382786,0,R009
TD00534,54,0.53993758,0,R009
TD00535,55,0.702698819,0,R009
TD00536,56,0.912544736,0,R009
TD00537,57,0.146842683,0,R009
TD00538,58,0.727339357,0,R009
TD00539,59,0.198320584,0,R009
TD00540,60,0.266607721,0,R009
TD00541,1,0.194474879,0,R010
TD00542,2,0.842978382,0,R010
TD00543,3,0.254398376,0,R010
TD00544,4,0.221259762,0,R010
TD00545,5,0.874324387,0,R010
TD00546,6,0.958897208,0,R010
TD00547,7,0.770134279,0,R010
TD00548,8,0.201058999,0,R010
TD00549,9,0.193356003,0,R010
TD00550,10,0.557903419,0,R010
TD00551,11,0.861104566,0,R010
TD00552,12,0.856534497,0,R010
TD00553,13,0.396333181,0,R010
TD00554,14,0.356558316,0,R010
TD00555,15,0.716746925,0,R010
TD00556,16,0.549239657,0,R010
TD00557,17,0.482613568,0,R010
TD00558,18,0.348028871,0,R010
TD00559,19,0.756159065,0,R010
TD00560,20,0.408642698,0,R010
TD00561,21,0.313193766,0,R010
TD00562,22,0.052840373,0,R010
TD00563,23,0.775363242,0,R010
TD00564,24,0.069360924,0,R010
TD00565,25,0.293363135,0,R010
TD00566,26,0.207225769,0,R010
TD00567,27,0.819460042,0,R010
TD00568,28,0.849690579,0,R010
TD00569,29,0.032782968,0,R010
TD00570,30,0.787149055,0,R010
TD00571,31,0.532907074,0,R010
TD00572,32,0.790114583,0,R010
TD00573,33,0.663048723,0,R010
TD00574,34,0.700549188,0,R010
TD00575,35,0.835240785,0,R010
TD00576,36,0.368949918,0,R010
TD00577,37,0.518307989,0,R010
TD00578,38,0.960338774,0,R010
TD00579,39,0.559661373,0,R010
TD00580,40,0.398447604,0,R010
TD00581,41,0.959875248,0,R010
TD00582,42,0.096700245,0,R010
TD00583,43,0.712162246,0,R010
TD00584,44,0.594788344,0,R010
TD00585,45,0.461413851,0,R010
TD00586,46,0.351868799,0,R010
TD00587,47,0.832215003,0,R010
TD00588,48,0.909828996,0,R010
TD00589,49,0.927660141,0,R010
TD00590,50,0.440943814,0,R010
TD00591,51,0.134880213,0,R010
TD00592,52,0.171779613,0,R010
TD00593,53,0.810956786,0,R010
TD00594,54,0.049803453,0,R010
TD00595,55,0.940224489,0,R010
TD00596,56,0.690830568,0,R010
TD00597,57,0.586568043,0,R010
TD00598,58,0.940266697,0,R010
TD00599,59,0.646392437,0,R010
TD00600,60,0.989650706,0,R010
TD00601,1,0.581544787,0,R011
TD00602,2,0.735983929,0,R011
TD00603,3,0.212883372,0,R011
TD00604,4,0.853666837,0,R011
TD00605,5,0.344159037,0,R011
TD00606,6,0.283024339,0,R011
TD00607,7,0.232602993,0,R011
TD00608,8,0.753302098,0,R011
TD00609,9,0.936789058,0,R011
TD00610,10,0.514047676,0,R011
TD00611,11,0.314104397,0,R011
TD00612,12,0.893996031,0,R011
TD00613,13,0.888498827,0,R011
TD00614,14,0.962432353,0,R011
TD00615,15,0.004296162,0,R011
TD00616,16,0.125298271,0,R011
TD00617,17,0.491851453,0,R011
TD00618,18,0.994677724,0,R011
TD00619,19,0.964371956,0,R011
TD00620,20,0.579245707,0,R011
TD00621,21,0.614854711,0,R011
TD00622,22,0.724266628,0,R011
TD00623,23,0.574518887,0,R011
TD00624,24,0.425765511,0,R011
TD00625,25,0.646484162,0,R011
TD00626,26,0.711472061,0,R011
TD00627,27,0.39685646,0,R011
TD00628,28,0.123233753,0,R011
TD00629,29,0.86437704,0,R011
TD00630,30,0.544191649,0,R011
TD00631,31,0.898230841,0,R011
TD00632,32,0.511037379,0,R011
TD00633,33,0.932712056,0,R011
TD00634,34,0.072866764,0,R011
TD00635,35,0.279734531,0,R011
TD00636,36,0.734092213,0,R011
TD00637,37,0.003216393,0,R011
TD00638,38,0.121279021,0,R011
TD00639,39,0.482492632,0,R011
TD00640,40,0.751415858,0,R011
TD00641,41,0.679244107,0,R011
TD00642,42,0.124396602,0,R011
TD00643,43,0.821151072,0,R011
TD00644,44,0.897021513,0,R011
TD00645,45,0.991136565,0,R011
TD00646,46,0.532816316,0,R011
TD00647,47,0.718462062,0,R011
TD00648,48,0.736782546,0,R011
TD00649,49,0.026719182,0,R011
TD00650,50,0.263602842,0,R011
TD00651,51,0.572108296,0,R011
TD00652,52,0.056251749,0,R011
TD00653,53,0.666674044,0,R011
TD00654,54,0.309721797,0,R011
TD00655,55,0.487779444,0,R011
TD00656,56,0.924667618,0,R011
TD00657,57,0.114098613,0,R011
TD00658,58,0.005463076,0,R011
TD00659,59,0.291231254,0,R011
TD00660,60,0.851185039,0,R011
TD00661,1,0.323449588,0,R012
TD00662,2,0.658998548,0,R012
TD00663,3,0.453085046,0,R012
TD00664,4,0.924817981,0,R012
TD00665,5,0.49107647,0,R012
TD00666,6,0.256579701,0,R012
TD00667,7,0.024992737,0,R012
TD00668,8,0.845666656,0,R012
TD00669,9,0.366048625,0,R012
TD00670,10,0.592467539,0,R012
TD00671,11,0.446645573,0,R012
TD00672,12,0.506907266,0,R012
TD00673,13,0.811330113,0,R012
TD00674,14,0.149332096,0,R012
TD00675,15,0.931874537,0,R012
TD00676,16,0.686636113,0,R012
TD00677,17,0.059231382,0,R012
TD00678,18,0.409974116,0,R012
TD00679,19,0.45815409,0,R012
TD00680,20,0.382267511,0,R012
TD00681,21,0.502883126,0,R012
TD00682,22,0.365800456,0,R012
TD00683,23,0.752525626,0,R012
TD00684,24,0.555993302,0,R012
TD00685,25,0.562741695,0,R012
TD00686,26,0.498101329,0,R012
TD00687,27,0.44430758,0,R012
TD00688,28,0.979319525,0,R012
TD00689,29,0.857430585,0,R012
TD00690,30,0.084513738,0,R012
TD00691,31,0.650917738,0,R012
TD00692,32,0.509026933,0,R012
TD00693,33,0.00139009,0,R012
TD00694,34,0.489317055,0,R012
TD00695,35,0.978806931,0,R012
TD00696,36,0.863289595,0,R012
TD00697,37,0.263390875,0,R012
TD00698,38,0.943508123,0,R012
TD00699,39,0.559906461,0,R012
TD00700,40,0.563239646,0,R012
TD00701,41,0.452059631,0,R012
TD00702,42,0.141221409,0,R012
TD00703,43,0.533888633,0,R012
TD00704,44,0.89659602,0,R012
TD00705,45,0.761685491,0,R012
TD00706,46,0.675706159,0,R012
TD00707,47,0.006829732,0,R012
TD00708,48,0.77224236,0,R012
TD00709,49,0.474772278,0,R012
TD00710,50,0.649116287,0,R012
TD00711,51,0.576238462,0,R012
TD00712,52,0.656366643,0,R012
TD00713,53,0.980902463,0,R012
TD00714,54,0.809596376,0,R012
TD00715,55,0.522721768,0,R012
TD00716,56,0.905787857,0,R012
TD00717,57,0.385092672,0,R012
TD00718,58,0.918790724,0,R012
TD00719,59,0.550421465,0,R012
TD00720,60,0.116263915,0,R012
TD00721,1,0.565922114,0,R013
TD00722,2,0.682837823,0,R013
TD00723,3,0.326486633,0,R013
TD00724,4,0.792168758,0,R013
TD00725,5,0.822451847,0,R013
TD00726,6,0.420885397,0,R013
TD00727,7,0.009148221,0,R013
TD00728,8,0.209600746,0,R013
TD00729,9,0.16643471,0,R013
TD00730,10,0.010104222,0,R013
TD00731,11,0.198731139,0,R013
TD00732,12,0.332757973,0,R013
TD00733,13,0.578214903,0,R013
TD00734,14,0.42858393,0,R013
TD00735,15,0.206949015,0,R013
TD00736,16,0.944281516,0,R013
TD00737,17,0.602284017,0,R013
TD00738,18,0.975455424,0,R013
TD00739,19,0.156568963,0,R013
TD00740,20,0.649020051,0,R013
TD00741,21,0.082267032,0,R013
TD00742,22,0.092913504,0,R013
TD00743,23,0.947765549,0,R013
TD00744,24,0.368220994,0,R013
TD00745,25,0.931549762,0,R013
TD00746,26,0.781280164,0,R013
TD00747,27,0.107249957,0,R013
TD00748,28,0.073485222,0,R013
TD00749,29,0.110458934,0,R013
TD00750,30,0.366298826,0,R013
TD00751,31,0.744399382,0,R013
TD00752,32,0.834723732,0,R013
TD00753,33,0.562122062,0,R013
TD00754,34,0.644742472,0,R013
TD00755,35,0.472714562,0,R013
TD00756,36,0.503222894,0,R013
TD00757,37,0.718591941,0,R013
TD00758,38,0.711621641,0,R013
TD00759,39,0.00457523,0,R013
TD00760,40,0.853565279,0,R013
TD00761,41,0.218758511,0,R013
TD00762,42,0.411350683,0,R013
TD00763,43,0.481270668,0,R013
TD00764,44,0.895445247,0,R013
TD00765,45,0.492153596,0,R013
TD00766,46,0.89186611,0,R013
TD00767,47,0.771304326,0,R013
TD00768,48,0.540006778,0,R013
TD00769,49,0.902266862,0,R013
TD00770,50,0.111523233,0,R013
TD00771,51,0.479232113,0,R013
TD00772,52,0.499814933,0,R013
TD00773,53,0.304822183,0,R013
TD00774,54,0.663428547,0,R013
TD00775,55,0.096908201,0,R013
TD00776,56,0.928592306,0,R013
TD00777,57,0.419985022,0,R013
